,negativo_score
retorno pois,5.455476684958047e-05
07 2018,8.956205589574778e-05
ficaram de me,6.222846533004322e-05
certinho porém,6.258532925787438e-05
não recebi dinheiro de,5.450347671839319e-05
recebi dinheiro de volta,5.450347671839319e-05
rastreamento não,7.242979552575961e-05
produto pois mesmo,6.529873483056945e-05
frasco de,6.307835066026989e-05
os pneus,6.685058386734205e-05
mas estava,7.446510534132172e-05
uma pessoa,9.05259800749687e-05
lannister recebi,7.531075761436986e-05
caixa havia apenas,5.44023101695363e-05
que targaryen,5.438707537954984e-05
dia as,5.43822915600825e-05
entregue quando,5.437613897718738e-05
da entrega do produto,0.00011264053541870429
nao veio na,5.436365030892706e-05
de rastreio do produto,5.4355807740033826e-05
que não tem produto,5.4355048953058096e-05
luminária não,6.316124815279829e-05
com as demais,5.4331745886601824e-05
quando tento,5.43251228799631e-05
saiu do,6.0316756411602174e-05
falta de comunicação,6.179756129274779e-05
várias vezes na,6.482930246770346e-05
com essa compra,8.222883900724973e-05
botei,5.428446850365872e-05
mesmo pois,6.266052347843986e-05
certo mais,6.55090541835512e-05
anuncio nao,5.424112379122761e-05
dos itens foi entregue,5.42405408097206e-05
um dos itens foi,5.42405408097206e-05
do fone,8.391023447825475e-05
constam as,6.074149684676615e-05
pra piorar,5.421002721884758e-05
meu pedido como,5.4189785720806186e-05
26 dias,5.4162516424020315e-05
tive que ir até,6.069108046895606e-05
informações do,8.783767033551884e-05
valor já,5.4150679953483256e-05
de sedex,5.414070034448705e-05
logo que,6.331151280178829e-05
fiz compra de peças,5.4106937274007396e-05
enviaram para,6.0978132438068824e-05
outros itens,6.133692778745854e-05
cód de,5.402215735713373e-05
momento não tive retorno,5.402169800522581e-05
todos os dias,6.055036753534215e-05
entraram em contato comigo,6.234333534492568e-05
meu produto ate,6.17003863610792e-05
providências urgentes,5.399363218641667e-05
só nao,8.647386940907061e-05
ficarei,8.087780906328234e-05
cancelar pagamento,5.393027133856378e-05
cadeiras restantes do pedido,5.391289633332278e-05
aguardando as cadeiras restantes,5.391289633332278e-05
cadeiras recebi estou aguardando,5.391289633332278e-05
as cadeiras restantes do,5.391289633332278e-05
estou aguardando as cadeiras,5.391289633332278e-05
recebi estou aguardando as,5.391289633332278e-05
comprei cadeiras recebi estou,5.391289633332278e-05
status do meu pedido,5.39115365099582e-05
arandelas,5.390511325535714e-05
com marcas de,6.673603866904758e-05
que cancelar compra,5.388472547785568e-05
contato com eles,5.3881726341885897e-05
reclamação junto ao,5.3877210568725196e-05
blend,6.150743843375295e-05
de que se,6.435547776156382e-05
empresa estou,6.138101734861399e-05
previstas,8.081595094770625e-05
produto enviei,6.280346221350415e-05
central da lannister,5.382152203169957e-05
modo de,6.311649437981627e-05
kit ou seja,5.37955564010268e-05
consegui falar com ninguém,5.3777788646812816e-05
tomarei as medidas,5.376763258050712e-05
dia da compra,5.3763373605954164e-05
de entrega para dia,7.98370665469773e-05
na hora da entrega,5.375260149604078e-05
não cobre,7.300289742888937e-05
sorte que,6.173222956609767e-05
américas,9.57183097037357e-05
mas segundo,5.919948553335349e-05
relógios só,5.370786540892942e-05
nota com,5.369960889568298e-05
nenhum contato da empresa,5.369847727779634e-05
na nota fiscal que,5.3691029566814734e-05
frete caríssimo,6.73394349341282e-05
foi até,7.031554685301435e-05
entregar na,7.428623196834502e-05
toda rasgada,5.991587102736134e-05
confuso,7.831293615668214e-05
produto parecia,7.31867355798519e-05
porque se,6.225998147686414e-05
pra saber que,6.0127239447572713e-05
no site do baratheon,6.121930689953213e-05
um pouco demorado,7.58888848865678e-05
apresentação,8.43379351181421e-05
foi entregue espero,5.358539872688298e-05
recebi tive,5.357472610594968e-05
produto já faz,5.356239037264992e-05
lannister espero,5.354954362091678e-05
recebi um na,5.3548392812527165e-05
agora depois de,5.354295281547944e-05
de papéis de parede,5.353641404367823e-05
rolos de papéis de,5.353641404367823e-05
demora na resolução do,5.3534457121290344e-05
havia produto,5.3533212216339944e-05
vai ser feito,5.352543242850749e-05
de abril,9.144269300128881e-05
como recebido,6.003464458791506e-05
mail que me,5.349978874272173e-05
relógio no,6.173393984415607e-05
não seria entregue,6.239753861483133e-05
porém recebi somente 01,5.347707133722847e-05
demorada entrega,7.850653242072805e-05
empresa está,7.13894112081002e-05
fiz compra no,6.16506751123016e-05
até agora nada de,6.333611061676738e-05
vou ficar com ele,5.3445117092650104e-05
no acrílico,6.573286504691245e-05
não deu nenhuma,5.343623441840519e-05
hoje dia 21,5.338905345832142e-05
de outros,8.955959810567167e-05
ao abrir caixa,5.33833849059009e-05
vcs podem,5.338085473162334e-05
resposta estou,5.3378526026185985e-05
bem nao,5.337269066329021e-05
com um kit,5.336694044108389e-05
diferente das,6.857519697230092e-05
empresa não deu,5.333522667785757e-05
ítens do,5.3327532094110654e-05
porém tamanho,6.10757048078469e-05
na voltagem,8.021415724324477e-05
pedi cadeiras só,5.332205225672049e-05
um livro,6.651223751806347e-05
carenagem,6.182124471349883e-05
quando fiz compra,5.331265524412873e-05
da primeira,7.705369313830676e-05
uma bolsa,9.856382041876549e-05
foto da,8.208521653596594e-05
minha compra veio,7.241538021183741e-05
minha cara,5.328707441389302e-05
para os correios,5.3284049333634746e-05
entregue porque,5.327448122720512e-05
04 18 não,5.326992214567334e-05
não terem,5.325738613290846e-05
correios uma,6.193405247181909e-05
ate hoje nao,5.929294803344649e-05
era oq eu,5.3216100993945005e-05
me dar um retorno,5.3213609064968944e-05
16 dias úteis,5.321263471418263e-05
lannister não me,5.318898682671351e-05
único problema foi que,7.244110761321292e-05
para devolver dinheiro,5.31756882753237e-05
achei de,7.915838735040679e-05
está dando,5.8971097692522666e-05
estou aguardando estorno do,5.9623153415849436e-05
de borboleta,6.358984611543469e-05
problemas na entrega,9.047966835628221e-05
na tampa,8.815512865232271e-05
saído de,5.311268615076349e-05
mas ele não,5.310837560670057e-05
valor das,5.308718342999976e-05
eu esperando,5.308208692086803e-05
fecham,6.0306703767108556e-05
pelicula de vidro,6.050527874403854e-05
vieram de,6.272253121505294e-05
entrega não foi completa,5.305354579239118e-05
na embalagem não,5.989137619927312e-05
28 02,5.303547932706864e-05
produtos juntos,7.443786168969329e-05
produto entregue foi,6.551643910597664e-05
com parceiros,6.023119031739794e-05
acerca,7.090528931320741e-05
ir retirar no correio,5.297524479020566e-05
falar sobre,0.00010186340789651929
me enviaram uma,6.152599455064634e-05
de confirmação de,5.2932879352040003e-05
comparado,6.923963192145885e-05
entregar no prazo,9.89642324848282e-05
era pra dar de,5.290919349180564e-05
brilhante,7.642190556316756e-05
nota fiscal em um,5.28883598830456e-05
veio nota fiscal em,5.28883598830456e-05
os buchinhos só veio,5.28883598830456e-05
fiscal em um carta,5.28883598830456e-05
recebi os buchinhos só,5.28883598830456e-05
não recebi os buchinhos,5.28883598830456e-05
só veio nota fiscal,5.28883598830456e-05
buchinhos só veio nota,5.28883598830456e-05
sendo que havia,5.288179998823422e-05
meu valor,5.2879770418800424e-05
quem vai me,5.2879156730273175e-05
mostruário,6.300462460879086e-05
que escolhi,0.00011482251586639183
receber restante,5.286215471733204e-05
não recomendo loja nem,5.285658605884308e-05
chegou atrasado,7.867565889925622e-05
foi dividida em,6.715141646339672e-05
só um foi,5.923732790525589e-05
abrir embalagem,7.524874294315465e-05
tentei por,5.280786953610016e-05
não foi entregue prazo,6.116393443400055e-05
tem opção,5.279497708779916e-05
na tela,9.121640217038699e-05
produto mesmo foi,6.11835125512917e-05
duas garrafas de vinho,5.274466535141432e-05
de vinho compra foram,5.274466535141432e-05
foram só veio tomem,5.274466535141432e-05
compra foram só veio,5.274466535141432e-05
faltando duas garrafas de,5.274466535141432e-05
veio tomem providências atenciosamemte,5.274466535141432e-05
só veio tomem providências,5.274466535141432e-05
garrafas de vinho compra,5.274466535141432e-05
estão faltando duas garrafas,5.274466535141432e-05
vinho compra foram só,5.274466535141432e-05
entrega foi em cima,5.273086309042305e-05
do prazo recomendaria mais,5.273086309042305e-05
recomendaria mais atenção produto,5.273086309042305e-05
prazo recomendaria mais atenção,5.273086309042305e-05
mais atenção produto bom,5.273086309042305e-05
cima do prazo recomendaria,5.273086309042305e-05
foi em cima do,5.273086309042305e-05
instalação do,9.549151506420451e-05
prazo de entrega apenas,5.271198531643023e-05
tratando,7.464335177390502e-05
128,5.270942268025813e-05
da pior qualidade,5.270650339026669e-05
mas até hoje,5.269409375166933e-05
falar com ninguém respeito,5.2693118837494355e-05
com ninguém respeito disso,5.2693118837494355e-05
solicitação de devolução que,5.26927688475129e-05
de cor diferente da,5.265143118718587e-05
original uma,5.2646488100530795e-05
está bom,6.576560320714576e-05
os produtos foram entregues,0.00011539927321661243
60 dias,5.263689480067352e-05
foi respondido,5.26037302554763e-05
de 80,5.259214722271948e-05
me entregam,6.64021690259782e-05
um mail da lannister,5.257367489800503e-05
então vou,5.257309137608992e-05
por mais,8.424603081503042e-05
em contato com vocês,5.256189730594113e-05
um entrei em contato,5.253877227303027e-05
veio 01 unidade,5.25042938875583e-05
enviou produto,0.00010133971255131327
lannister tem,8.673575694406243e-05
diferentes em,5.245747993165622e-05
35,5.2438490996733385e-05
de pedidos,7.221774949470996e-05
no telefone,5.239578615001731e-05
lento,7.778006935842417e-05
já enviei email,5.238865633828608e-05
que eu já,7.343278220815763e-05
na cor preto,5.237443450502431e-05
do pedido ou seja,5.836898743266908e-05
devolver esse,5.235075472413085e-05
de um pendente,5.2344131887802267e-05
correios foi,5.980377118731555e-05
antes com,6.042436727556716e-05
mais de 10 dias,8.652589431062327e-05
alguém que,5.2307056182049145e-05
mais de semana,5.224950651123637e-05
produto não veio em,5.2229169194069444e-05
novo pedido,5.2220384533896476e-05
ou vou cancelar,5.2203342027141026e-05
pontos de,6.396890508270585e-05
não fala,5.845137355574581e-05
porém cadeira,5.217765249876383e-05
pelo tamanho,6.717428994183408e-05
que consta no site,5.2148048371931165e-05
dar um prazo,5.213564482010992e-05
interno,9.832098643824854e-05
de chão,6.0413158170989855e-05
foram dois,7.054487215647029e-05
notei,5.835162302538957e-05
meu produto pois,7.750395014712833e-05
explicação nem,5.2087687021756235e-05
fiz essa compra,5.208639657395082e-05
fiéis,5.875327923250989e-05
celular veio,6.36514915937905e-05
sem plástico,5.207488313419615e-05
dia 18 12,5.204973891272183e-05
da casio,5.782351966537609e-05
dia 19 de,5.202652451484914e-05
canecas,6.984542901153994e-05
dias do prazo máximo,5.1961218656774205e-05
embrulho,7.939036243076804e-05
almofada cocozinho na nota,5.1959189596153225e-05
nota consta produto mas,5.1959189596153225e-05
cocozinho na nota consta,5.1959189596153225e-05
faltou almofada cocozinho na,5.1959189596153225e-05
consta produto mas produto,5.1959189596153225e-05
na nota consta produto,5.1959189596153225e-05
receber caixa,5.195879288639687e-05
para notebook,7.468941903445601e-05
valor menor,6.356035801886843e-05
que pelo,5.924097526004202e-05
comercial,8.532807329256511e-05
por cada produto,5.1916920000704236e-05
produto comprado no,5.191158598419267e-05
para piorar,5.190366859273647e-05
dentro do pacote,5.189801437679059e-05
ter meu dinheiro de,5.8971811853375205e-05
empresa não tem,5.186977791627477e-05
cancelamento desse,5.95332541504211e-05
qualidade do produto muito,6.199293596872482e-05
foi entregue faltando,5.182982052270506e-05
rasgou,8.37485501418179e-05
tanto pra,6.319844451702536e-05
se eu soubesse que,5.177628750696576e-05
correios porém,5.177140071774459e-05
faço agora,6.601265394831294e-05
por telefone não,5.1733391598660475e-05
produto está atrasado,9.904558502316737e-05
reclamação até agora não,5.1726391420960625e-05
nas pontas,5.172448779398006e-05
entrei em contato várias,5.172106847250749e-05
lannister essa,6.552719177538084e-05
com sinais de ferrugem,5.168947537825146e-05
lojas de,7.118759280171948e-05
ainda não recebi mas,6.112906751104987e-05
consegui entrar em contato,5.165498847349465e-05
errado pedi um,5.165123960814583e-05
um engano,5.8225064896845384e-05
universal,8.977443365739282e-05
deveriam colocar,6.760014455913359e-05
dia 01 06,5.162462876754928e-05
de banho de,5.7931028380072636e-05
2017 não chegou,5.162076577408601e-05
no status do pedido,5.160978513509346e-05
isso uma falta de,6.148343347061252e-05
constam que foram entregues,5.1577655582547034e-05
com 60,5.157382560052975e-05
ficar com esse,6.113135365221341e-05
que eles não,5.157164618551926e-05
nunca mais compro nada,5.155828983032344e-05
resposta ao,5.153976275187506e-05
do produto estou,8.736545564038207e-05
contrario,6.4228175449043e-05
não entregaram na minha,5.1500633639819574e-05
havia apenas uma,5.150029478205463e-05
duas de,7.604461578888189e-05
produto era para,5.845915578206932e-05
rótulo,6.550593555458498e-05
eletrônica,6.498780205002518e-05
dia 26 03,5.1484827392098035e-05
devolução até agora,7.155224632152288e-05
de 00,5.146955310420433e-05
duas cortinas recebi apenas,5.146798810468024e-05
comprei duas cortinas recebi,5.146798810468024e-05
cortinas recebi apenas uma,5.146798810468024e-05
aparece que,5.791324087895304e-05
tinha apenas um,5.146550228775971e-05
nenhuma resposta do,5.146487972491122e-05
nota fiscal veio constando,6.336815372414887e-05
para saber como,6.223972298083314e-05
esse produto não,6.989357424691073e-05
formas,8.373398490456271e-05
meu produto foi entregue,0.0001227041497507528
respondeu meu,5.140468598661644e-05
no site consta que,5.134924927246286e-05
mais recomendo,7.803175487848708e-05
comprei comprei um,5.134049796929383e-05
estou chateada,5.8785330117314697e-05
meu cartão foi,6.083279174339426e-05
cor que eu,7.075099589926988e-05
luminária de,5.132673235054903e-05
serviço que,6.48119820580845e-05
amanhã,9.009084247665811e-05
de quase 600,5.131436890717762e-05
redmi,8.014770802175577e-05
que as lojas,5.923984958071504e-05
problema da entrega,6.0898924655207225e-05
errada de,5.127876405139864e-05
material bem,9.798231689551861e-05
data que,6.575741265329207e-05
imagem que,6.811039771580176e-05
blocos,5.124987360331289e-05
de 04,5.124851625307868e-05
pedi devolução do,6.357683423791677e-05
para berço,5.121816738168476e-05
veio na cor rosa,5.121579023743245e-05
email avisando,5.118825119721667e-05
em lojas,7.049265507500046e-05
kit colcha,8.617650652420598e-05
por onde,6.024965174149562e-05
pacotes em,5.1146580290909266e-05
demorada mas,7.536134248687343e-05
que nunca,0.00010432604801709456
chegou no prazo porem,6.516008564029545e-05
desta vez meu produto,5.110940409681411e-05
correios me,5.1092233498027416e-05
chegou segundo,6.362305600568416e-05
comprei uma vez,5.108735824920106e-05
recebi cadeira,7.518722658696377e-05
constatei que,5.849940570050376e-05
